"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"field_20901_a","healAmount","a","I","I","ItemFood","px","net/minecraft/src","1"
"field_25011_bi","field_25011_bi","bk","Z","Z","ItemFood","px","net/minecraft/src","1"
"field_41_a","reason","a","Ljava/lang/String;","Ljava/lang/String;","Packet255KickDisconnect","pv","net/minecraft/src","1"
"field_27990_a","field_27990_a","a","I","I","StatCrafting","mm","net/minecraft/src","1"
"field_760_a","field_760_a","a","[B","[B","WorldGenBigTree","fn","net/minecraft/src","1"
"field_759_b","random0","b","Ljava/util/Random;","Ljava/util/Random;","WorldGenBigTree","fn","net/minecraft/src","1"
"field_758_c","worldObj","c","LWorld;","Ldj;","WorldGenBigTree","fn","net/minecraft/src","1"
"field_757_d","basePos","d","[I","[I","WorldGenBigTree","fn","net/minecraft/src","1"
"field_756_e","field_756_e","e","I","I","WorldGenBigTree","fn","net/minecraft/src","1"
"field_755_f","height","f","I","I","WorldGenBigTree","fn","net/minecraft/src","1"
"field_754_g","field_754_g","g","D","D","WorldGenBigTree","fn","net/minecraft/src","1"
"field_753_h","field_753_h","h","D","D","WorldGenBigTree","fn","net/minecraft/src","1"
"field_752_i","field_752_i","i","D","D","WorldGenBigTree","fn","net/minecraft/src","1"
"field_751_j","field_751_j","j","D","D","WorldGenBigTree","fn","net/minecraft/src","1"
"field_750_k","field_750_k","k","D","D","WorldGenBigTree","fn","net/minecraft/src","1"
"field_749_l","field_749_l","l","I","I","WorldGenBigTree","fn","net/minecraft/src","1"
"field_748_m","field_748_m","m","I","I","WorldGenBigTree","fn","net/minecraft/src","1"
"field_747_n","field_747_n","n","I","I","WorldGenBigTree","fn","net/minecraft/src","1"
"field_746_o","field_746_o","o","[[I","[[I","WorldGenBigTree","fn","net/minecraft/src","1"
"field_271_a","field_271_a","a","I","I","ItemSeeds","kr","net/minecraft/src","1"
"field_955_a","mcServer","a","LMinecraftServer;","LMinecraftServer;","PlayerListBox","i","net/minecraft/src","1"
"field_954_b","updateCounter","b","I","I","PlayerListBox","i","net/minecraft/src","1"
"field_21133_a","field_21133_a","a","LTileEntityDispenser;","Lak;","ContainerDispenser","ll","net/minecraft/src","1"
"field_9216_a","players","a","Ljava/util/List;","Ljava/util/List;","PlayerManager","oo","net/minecraft/src","1"
"field_9215_b","playerInstances","b","LPlayerHash;","Ldx;","PlayerManager","oo","net/minecraft/src","1"
"field_833_c","playerInstancesToUpdate","c","Ljava/util/List;","Ljava/util/List;","PlayerManager","oo","net/minecraft/src","1"
"field_832_d","mcServer","d","LMinecraftServer;","LMinecraftServer;","PlayerManager","oo","net/minecraft/src","1"
"field_28110_e","field_28110_e","e","I","I","PlayerManager","oo","net/minecraft/src","1"
"field_28109_f","playerViewRadius","f","I","I","PlayerManager","oo","net/minecraft/src","1"
"field_22089_e","field_22089_e","g","[[I","[[I","PlayerManager","oo","net/minecraft/src","1"
"field_20903_a","courseChangeCooldown","a","I","I","EntityGhast","aw","net/minecraft/src","1"
"field_20902_b","waypointX","b","D","D","EntityGhast","aw","net/minecraft/src","1"
"field_20904_c","waypointY","c","D","D","EntityGhast","aw","net/minecraft/src","1"
"field_4102_d","waypointZ","d","D","D","EntityGhast","aw","net/minecraft/src","1"
"field_4097_ai","targetedEntity","g","LEntity;","Llq;","EntityGhast","aw","net/minecraft/src","1"
"field_4103_aj","aggroCooldown","h","I","I","EntityGhast","aw","net/minecraft/src","1"
"field_4101_e","prevAttackCounter","e","I","I","EntityGhast","aw","net/minecraft/src","1"
"field_4100_f","attackCounter","f","I","I","EntityGhast","aw","net/minecraft/src","1"
"field_740_a","longValue","a","J","J","NBTTagLong","hv","net/minecraft/src","1"
"field_28052_a","field_28052_a","a","S","S","Packet131MapData","w","net/minecraft/src","1"
"field_28051_b","field_28051_b","b","S","S","Packet131MapData","w","net/minecraft/src","1"
"field_28053_c","field_28053_c","c","[B","[B","Packet131MapData","w","net/minecraft/src","1"
"field_9183_c","xTile","d","I","I","EntityArrow","lp","net/minecraft/src","1"
"field_9182_d","yTile","e","I","I","EntityArrow","lp","net/minecraft/src","1"
"field_9180_e","zTile","f","I","I","EntityArrow","lp","net/minecraft/src","1"
"field_9179_f","inTile","g","I","I","EntityArrow","lp","net/minecraft/src","1"
"field_28011_h","field_28011_h","h","I","I","EntityArrow","lp","net/minecraft/src","1"
"field_9181_aj","inGround","i","Z","Z","EntityArrow","lp","net/minecraft/src","1"
"field_28012_a","field_28012_a","a","Z","Z","EntityArrow","lp","net/minecraft/src","1"
"field_9184_a","arrowShake","b","I","I","EntityArrow","lp","net/minecraft/src","1"
"field_439_ah","owner","c","LEntityLiving;","Lhl;","EntityArrow","lp","net/minecraft/src","1"
"field_438_ai","ticksInGround","j","I","I","EntityArrow","lp","net/minecraft/src","1"
"field_437_aj","ticksInAir","k","I","I","EntityArrow","lp","net/minecraft/src","1"
"field_22143_a","emptySector","a","[B","[B","RegionFile","jx","net/minecraft/src","1"
"field_22142_b","fileName","b","Ljava/io/File;","Ljava/io/File;","RegionFile","jx","net/minecraft/src","1"
"field_22149_c","dataFile","c","Ljava/io/RandomAccessFile;","Ljava/io/RandomAccessFile;","RegionFile","jx","net/minecraft/src","1"
"field_22148_d","offsets","d","[I","[I","RegionFile","jx","net/minecraft/src","1"
"field_22147_e","chunkTimestamps","e","[I","[I","RegionFile","jx","net/minecraft/src","1"
"field_22146_f","sectorFree","f","Ljava/util/ArrayList;","Ljava/util/ArrayList;","RegionFile","jx","net/minecraft/src","1"
"field_22145_g","sizeDelta","g","I","I","RegionFile","jx","net/minecraft/src","1"
"field_22144_h","lastModified","h","J","J","RegionFile","jx","net/minecraft/src","1"
"field_993_a","textField","a","Ljavax/swing/JTextField;","Ljavax/swing/JTextField;","ServerGuiCommandListener","r","net/minecraft/src","1"
"field_992_b","mcServerGui","b","LServerGUI;","Lnf;","ServerGuiCommandListener","r","net/minecraft/src","1"
"field_649_a","torchActive","a","Z","Z","BlockRedstoneTorch","by","net/minecraft/src","1"
"field_648_b","torchUpdates","b","Ljava/util/List;","Ljava/util/List;","BlockRedstoneTorch","by","net/minecraft/src","1"
"field_22023_a","field_22023_a","a","[[I","[[I","BlockBed","nj","net/minecraft/src","1"
"field_936_d","permutations","d","[I","[I","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"field_935_a","xCoord","a","D","D","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"field_934_b","yCoord","b","D","D","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"field_937_c","zCoord","c","D","D","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"field_25137_a","localizedName","a","LStringTranslate;","Lii;","StatCollector","ch","net/minecraft/src","1"
"field_22125_a","field_22125_a","a","Ljava/util/Map;","Ljava/util/Map;","RegionFileCache","kq","net/minecraft/src","1"
"field_4206_bb","blocksEffectiveAgainst","bk","[LBlock;","[Lna;","ItemSpade","ny","net/minecraft/src","1"
"field_31044_a","isSticky","a","Z","Z","BlockPistonBase","gi","net/minecraft/src","1"
"field_31043_b","ignoreUpdates","b","Z","Z","BlockPistonBase","gi","net/minecraft/src","1"
"field_9017_a","healthMP","a","I","I","Packet8UpdateHealth","db","net/minecraft/src","1"
"field_894_a","outputHandler","a","LGuiLogOutputHandler;","Lci;","GuiLogFormatter","fi","net/minecraft/src","1"
"field_20155_a","instance","a","LCraftingManager;","Ley;","CraftingManager","ey","net/minecraft/src","1"
"field_20154_b","recipes","b","Ljava/util/List;","Ljava/util/List;","CraftingManager","ey","net/minecraft/src","1"
"field_21164_a","smeltingBase","a","LFurnaceRecipes;","Lde;","FurnaceRecipes","de","net/minecraft/src","1"
"field_21163_b","smeltingList","b","Ljava/util/Map;","Ljava/util/Map;","FurnaceRecipes","de","net/minecraft/src","1"
"field_911_a","trackedEntitySet","a","Ljava/util/Set;","Ljava/util/Set;","EntityTracker","nl","net/minecraft/src","1"
"field_910_b","trackedEntityHashTable","b","LMCHash;","Lgo;","EntityTracker","nl","net/minecraft/src","1"
"field_913_c","mcServer","c","LMinecraftServer;","LMinecraftServer;","EntityTracker","nl","net/minecraft/src","1"
"field_912_d","maxTrackingDistanceThreshold","d","I","I","EntityTracker","nl","net/minecraft/src","1"
"field_28113_e","field_28113_e","e","I","I","EntityTracker","nl","net/minecraft/src","1"
"TILE","TILE","a","LEnumMovingObjectType;","Lgd;","EnumMovingObjectType","gd","net/minecraft/src","1"
"ENTITY","ENTITY","b","LEnumMovingObjectType;","Lgd;","EnumMovingObjectType","gd","net/minecraft/src","1"
"field_21124_c","field_21124_c","c","[LEnumMovingObjectType;","[Lgd;","EnumMovingObjectType","gd","net/minecraft/src","1"
"$VALUES","$VALUES","$VALUES","[LEnumMovingObjectType;","[Lgd;","EnumMovingObjectType","gd","net/minecraft/src","1"
"field_839_a","dateFormat","a","Ljava/text/SimpleDateFormat;","Ljava/text/SimpleDateFormat;","ConsoleLogFormatter","oh","net/minecraft/src","1"
"field_741_a","byteValue","a","B","B","NBTTagByte","kb","net/minecraft/src","1"
"field_957_a","field_957_a","a","LEnumSkyBlock;","Lco;","MetadataChunkBlock","lv","net/minecraft/src","1"
"field_956_b","field_956_b","b","I","I","MetadataChunkBlock","lv","net/minecraft/src","1"
"field_962_c","field_962_c","c","I","I","MetadataChunkBlock","lv","net/minecraft/src","1"
"field_961_d","field_961_d","d","I","I","MetadataChunkBlock","lv","net/minecraft/src","1"
"field_960_e","field_960_e","e","I","I","MetadataChunkBlock","lv","net/minecraft/src","1"
"field_959_f","field_959_f","f","I","I","MetadataChunkBlock","lv","net/minecraft/src","1"
"field_958_g","field_958_g","g","I","I","MetadataChunkBlock","lv","net/minecraft/src","1"
"field_20908_a","playerNetServerHandler","a","LNetServerHandler;","Lha;","EntityPlayerMP","dl","net/minecraft/src","1"
"field_419_b","mcServer","b","LMinecraftServer;","LMinecraftServer;","EntityPlayerMP","dl","net/minecraft/src","1"
"field_425_ad","itemInWorldManager","c","LItemInWorldManager;","Lpu;","EntityPlayerMP","dl","net/minecraft/src","1"
"field_9155_d","field_9155_d","d","D","D","EntityPlayerMP","dl","net/minecraft/src","1"
"field_9154_e","field_9154_e","e","D","D","EntityPlayerMP","dl","net/minecraft/src","1"
"field_422_ag","loadedChunks","f","Ljava/util/List;","Ljava/util/List;","EntityPlayerMP","dl","net/minecraft/src","1"
"field_420_ah","field_420_ah","g","Ljava/util/Set;","Ljava/util/Set;","EntityPlayerMP","dl","net/minecraft/src","1"
"field_9156_bu","lastHealth","bL","I","I","EntityPlayerMP","dl","net/minecraft/src","1"
"field_15004_bw","ticksOfInvuln","bM","I","I","EntityPlayerMP","dl","net/minecraft/src","1"
"field_20066_bG","playerInventory","bN","[LItemStack;","[Lfy;","EntityPlayerMP","dl","net/minecraft/src","1"
"field_20065_bH","currentWindowId","bO","I","I","EntityPlayerMP","dl","net/minecraft/src","1"
"field_20064_am","isChangingQuantityOnly","h","Z","Z","EntityPlayerMP","dl","net/minecraft/src","1"
"field_1060_a","command","a","Ljava/lang/String;","Ljava/lang/String;","ServerCommand","af","net/minecraft/src","1"
"field_1059_b","commandListener","b","LICommandListener;","Lmb;","ServerCommand","af","net/minecraft/src","1"
"field_78_a","xPosition","a","I","I","Packet15Place","eo","net/minecraft/src","1"
"field_77_b","yPosition","b","I","I","Packet15Place","eo","net/minecraft/src","1"
"field_81_c","zPosition","c","I","I","Packet15Place","eo","net/minecraft/src","1"
"field_80_d","direction","d","I","I","Packet15Place","eo","net/minecraft/src","1"
"field_79_e","itemStack","e","LItemStack;","Lfy;","Packet15Place","eo","net/minecraft/src","1"
"field_120_a","entityId","a","I","I","Packet18Animation","im","net/minecraft/src","1"
"field_119_b","animate","b","I","I","Packet18Animation","im","net/minecraft/src","1"
"field_21077_e","note","a","B","B","TileEntityNote","mf","net/minecraft/src","1"
"field_21076_f","previousRedstoneState","b","Z","Z","TileEntityNote","mf","net/minecraft/src","1"
"field_21140_b","field_21140_b","b","I","I","ShapedRecipes","ft","net/minecraft/src","1"
"field_21144_c","field_21144_c","c","I","I","ShapedRecipes","ft","net/minecraft/src","1"
"field_21143_d","field_21143_d","d","[LItemStack;","[Lfy;","ShapedRecipes","ft","net/minecraft/src","1"
"field_21142_e","field_21142_e","e","LItemStack;","Lfy;","ShapedRecipes","ft","net/minecraft/src","1"
"field_21141_a","field_21141_a","a","I","I","ShapedRecipes","ft","net/minecraft/src","1"
"OK","OK","a","LEnumStatus;","Lbw;","EnumStatus","bw","net/minecraft/src","1"
"NOT_POSSIBLE_HERE","NOT_POSSIBLE_HERE","b","LEnumStatus;","Lbw;","EnumStatus","bw","net/minecraft/src","1"
"NOT_POSSIBLE_NOW","NOT_POSSIBLE_NOW","c","LEnumStatus;","Lbw;","EnumStatus","bw","net/minecraft/src","1"
"TOO_FAR_AWAY","TOO_FAR_AWAY","d","LEnumStatus;","Lbw;","EnumStatus","bw","net/minecraft/src","1"
"OTHER_PROBLEM","OTHER_PROBLEM","e","LEnumStatus;","Lbw;","EnumStatus","bw","net/minecraft/src","1"
"field_25140_f","field_25140_f","f","[LEnumStatus;","[Lbw;","EnumStatus","bw","net/minecraft/src","1"
"$VALUES","$VALUES","$VALUES","[LEnumStatus;","[Lbw;","EnumStatus","bw","net/minecraft/src","1"
"field_27018_b","field_27018_b","b","I","I","EntityLightningBolt","c","net/minecraft/src","1"
"field_27019_a","field_27019_a","a","J","J","EntityLightningBolt","c","net/minecraft/src","1"
"field_27020_c","field_27020_c","c","I","I","EntityLightningBolt","c","net/minecraft/src","1"
"field_20017_a","windowId","a","I","I","Packet103SetSlot","fe","net/minecraft/src","1"
"field_20016_b","itemSlot","b","I","I","Packet103SetSlot","fe","net/minecraft/src","1"
"field_20018_c","myItemStack","c","LItemStack;","Lfy;","Packet103SetSlot","fe","net/minecraft/src","1"
"field_131_a","entityId","a","I","I","Packet34EntityTeleport","kn","net/minecraft/src","1"
"field_130_b","xPosition","b","I","I","Packet34EntityTeleport","kn","net/minecraft/src","1"
"field_135_c","yPosition","c","I","I","Packet34EntityTeleport","kn","net/minecraft/src","1"
"field_134_d","zPosition","d","I","I","Packet34EntityTeleport","kn","net/minecraft/src","1"
"field_133_e","yaw","e","B","B","Packet34EntityTeleport","kn","net/minecraft/src","1"
"field_132_f","pitch","f","B","B","Packet34EntityTeleport","kn","net/minecraft/src","1"
"field_742_a","intValue","a","I","I","NBTTagInt","jq","net/minecraft/src","1"
"field_90_a","xPosition","a","I","I","Packet53BlockChange","mn","net/minecraft/src","1"
"field_89_b","yPosition","b","I","I","Packet53BlockChange","mn","net/minecraft/src","1"
"field_93_c","zPosition","c","I","I","Packet53BlockChange","mn","net/minecraft/src","1"
"field_92_d","type","d","I","I","Packet53BlockChange","mn","net/minecraft/src","1"
"field_91_e","metadata","e","I","I","Packet53BlockChange","mn","net/minecraft/src","1"
"field_20102_a","field_20102_a","d","I","I","SlotArmor","js","net/minecraft/src","1"
"field_20101_b","field_20101_b","e","LContainerPlayer;","Lo;","SlotArmor","js","net/minecraft/src","1"
"field_998_b","field_998_b","b","[I","[I","GuiLogOutputHandler","ci","net/minecraft/src","1"
"field_1001_c","field_1001_c","c","I","I","GuiLogOutputHandler","ci","net/minecraft/src","1"
"field_999_a","field_999_a","a","Ljava/util/logging/Formatter;","Ljava/util/logging/Formatter;","GuiLogOutputHandler","ci","net/minecraft/src","1"
"field_1000_d","field_1000_d","d","Ljavax/swing/JTextArea;","Ljavax/swing/JTextArea;","GuiLogOutputHandler","ci","net/minecraft/src","1"
"field_4280_a","scheduledUpdatesAreImmediate","a","Z","Z","World","dj","net/minecraft/src","1"
"field_821_y","field_821_y","C","Ljava/util/List;","Ljava/util/List;","World","dj","net/minecraft/src","1"
"field_815_a","loadedEntityList","b","Ljava/util/List;","Ljava/util/List;","World","dj","net/minecraft/src","1"
"field_790_z","unloadedEntityList","D","Ljava/util/List;","Ljava/util/List;","World","dj","net/minecraft/src","1"
"field_789_A","scheduledTickTreeSet","E","Ljava/util/TreeSet;","Ljava/util/TreeSet;","World","dj","net/minecraft/src","1"
"field_788_B","scheduledTickSet","F","Ljava/util/Set;","Ljava/util/Set;","World","dj","net/minecraft/src","1"
"field_814_b","loadedTileEntityList","c","Ljava/util/List;","Ljava/util/List;","World","dj","net/minecraft/src","1"
"field_20912_E","field_20912_E","G","Ljava/util/List;","Ljava/util/List;","World","dj","net/minecraft/src","1"
"field_805_k","playerEntities","d","Ljava/util/List;","Ljava/util/List;","World","dj","net/minecraft/src","1"
"field_27081_e","lightningEntities","e","Ljava/util/List;","Ljava/util/List;","World","dj","net/minecraft/src","1"
"field_6159_E","field_6159_E","H","J","J","World","dj","net/minecraft/src","1"
"field_811_e","skylightSubtracted","f","I","I","World","dj","net/minecraft/src","1"
"field_4279_g","distHashCounter","g","I","I","World","dj","net/minecraft/src","1"
"field_4278_h","DIST_HASH_MAGIC","h","I","I","World","dj","net/minecraft/src","1"
"field_27079_B","field_27079_B","i","F","F","World","dj","net/minecraft/src","1"
"field_27078_C","field_27078_C","j","F","F","World","dj","net/minecraft/src","1"
"field_27077_D","field_27077_D","k","F","F","World","dj","net/minecraft/src","1"
"field_27076_E","field_27076_E","l","F","F","World","dj","net/minecraft/src","1"
"field_27075_F","field_27075_F","m","I","I","World","dj","net/minecraft/src","1"
"field_27080_i","field_27080_i","n","I","I","World","dj","net/minecraft/src","1"
"field_808_h","editingBlocks","o","Z","Z","World","dj","net/minecraft/src","1"
"field_784_F","lockTimestamp","I","J","J","World","dj","net/minecraft/src","1"
"field_4277_j","autosavePeriod","p","I","I","World","dj","net/minecraft/src","1"
"field_804_l","difficultySetting","q","I","I","World","dj","net/minecraft/src","1"
"field_803_m","rand","r","Ljava/util/Random;","Ljava/util/Random;","World","dj","net/minecraft/src","1"
"field_9212_p","isNewWorld","s","Z","Z","World","dj","net/minecraft/src","1"
"field_4272_q","worldProvider","t","LWorldProvider;","Los;","World","dj","net/minecraft/src","1"
"field_798_r","worldAccesses","u","Ljava/util/List;","Ljava/util/List;","World","dj","net/minecraft/src","1"
"field_783_G","chunkProvider","v","LIChunkProvider;","Lbl;","World","dj","net/minecraft/src","1"
