"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_20072_i","getItemStack","j","()LItemStack;","()Lfy;","InventoryPlayer","fx","net/minecraft/src","1"
"func_28010_c","func_28010_c","c","(LItemStack;)Z","(Lfy;)Z","InventoryPlayer","fx","net/minecraft/src","1"
"func_20095_a","isItemValid","b","(LItemStack;)Z","(Lfy;)Z","Slot","el","net/minecraft/src","1"
"func_20091_b","onPickupFromSlot","a","(LItemStack;)V","(Lfy;)V","Slot","el","net/minecraft/src","1"
"func_20092_c","getStack","a","()LItemStack;","()Lfy;","Slot","el","net/minecraft/src","1"
"func_27006_b","func_27006_b","b","()Z","()Z","Slot","el","net/minecraft/src","1"
"func_20089_b","putStack","c","(LItemStack;)V","(Lfy;)V","Slot","el","net/minecraft/src","1"
"func_20094_d","onSlotChanged","c","()V","()V","Slot","el","net/minecraft/src","1"
"func_20093_a","getSlotStackLimit","d","()I","()I","Slot","el","net/minecraft/src","1"
"func_20088_a","decrStackSize","a","(I)LItemStack;","(I)Lfy;","Slot","el","net/minecraft/src","1"
"func_20090_a","isHere","a","(LIInventory;I)Z","(Lhp;I)Z","Slot","el","net/minecraft/src","1"
"func_27014_t","getPowered","s","()Z","()Z","EntityCreeper","ec","net/minecraft/src","1"
"func_21048_K","getCreeperState","x","()I","()I","EntityCreeper","ec","net/minecraft/src","1"
"func_21049_a","setCreeperState","e","(I)V","(I)V","EntityCreeper","ec","net/minecraft/src","1"
"func_28118_a","func_28118_a","a","(LItemStack;)[B","(Lfy;)[B","MapInfo","lm","net/minecraft/src","1"
"func_20122_a","addSlot","a","(LSlot;)V","(Lel;)V","Container","cl","net/minecraft/src","1"
"func_20128_a","onCraftGuiOpened","a","(LICrafting;)V","(Lcp;)V","Container","cl","net/minecraft/src","1"
"func_28127_b","func_28127_b","b","()Ljava/util/List;","()Ljava/util/List;","Container","cl","net/minecraft/src","1"
"func_20125_a","updateCraftingMatrix","a","()V","()V","Container","cl","net/minecraft/src","1"
"func_20127_a","func_20127_a","a","(LIInventory;I)LSlot;","(Lhp;I)Lel;","Container","cl","net/minecraft/src","1"
"func_20120_a","getSlot","b","(I)LSlot;","(I)Lel;","Container","cl","net/minecraft/src","1"
"func_27086_a","func_27086_a","a","(I)LItemStack;","(I)Lfy;","Container","cl","net/minecraft/src","1"
"func_27085_a","func_27085_a","a","(IIZLEntityPlayer;)LItemStack;","(IIZLem;)Lfy;","Container","cl","net/minecraft/src","1"
"func_20130_a","onCraftGuiClosed","a","(LEntityPlayer;)V","(Lem;)V","Container","cl","net/minecraft/src","1"
"func_20121_a","onCraftMatrixChanged","a","(LIInventory;)V","(Lhp;)V","Container","cl","net/minecraft/src","1"
"func_20124_c","getCanCraft","c","(LEntityPlayer;)Z","(Lem;)Z","Container","cl","net/minecraft/src","1"
"func_20129_a","setCanCraft","a","(LEntityPlayer;Z)V","(Lem;Z)V","Container","cl","net/minecraft/src","1"
"func_20126_b","canInteractWith","b","(LEntityPlayer;)Z","(Lem;)Z","Container","cl","net/minecraft/src","1"
"func_28126_a","func_28126_a","a","(LItemStack;IIZ)V","(Lfy;IIZ)V","Container","cl","net/minecraft/src","1"
"func_21065_K","getSaddled","x","()Z","()Z","EntityPig","oc","net/minecraft/src","1"
"func_21064_a","setSaddled","a","(Z)V","(Z)V","EntityPig","oc","net/minecraft/src","1"
"func_6142_a","func_6142_a","a","(DDDFF)V","(DDDFF)V","EntityFish","hq","net/minecraft/src","1"
"func_6143_c","catchFish","h","()I","()I","EntityFish","hq","net/minecraft/src","1"
"func_647_a","func_647_a","a","(DD)D","(DD)D","NoiseGeneratorOctaves","mp","net/minecraft/src","1"
"func_648_a","generateNoiseOctaves","a","([DDDDIIIDDD)[D","([DDDDIIIDDD)[D","NoiseGeneratorOctaves","mp","net/minecraft/src","1"
"func_4103_a","func_4103_a","a","([DIIIIDDD)[D","([DIIIIDDD)[D","NoiseGeneratorOctaves","mp","net/minecraft/src","1"
"func_25009_j","getHealAmount","k","()I","()I","ItemFood","px","net/minecraft/src","1"
"func_25010_k","func_25010_k","l","()Z","()Z","ItemFood","px","net/minecraft/src","1"
"func_424_a","func_424_a","a","()V","()V","WorldGenBigTree","fn","net/minecraft/src","1"
"func_426_a","func_426_a","a","(IIIFBI)V","(IIIFBI)V","WorldGenBigTree","fn","net/minecraft/src","1"
"func_431_a","func_431_a","a","(I)F","(I)F","WorldGenBigTree","fn","net/minecraft/src","1"
"func_429_b","func_429_b","b","(I)F","(I)F","WorldGenBigTree","fn","net/minecraft/src","1"
"func_423_a","func_423_a","a","(III)V","(III)V","WorldGenBigTree","fn","net/minecraft/src","1"
"func_425_a","func_425_a","a","([I[II)V","([I[II)V","WorldGenBigTree","fn","net/minecraft/src","1"
"func_421_b","func_421_b","b","()V","()V","WorldGenBigTree","fn","net/minecraft/src","1"
"func_430_c","func_430_c","c","(I)Z","(I)Z","WorldGenBigTree","fn","net/minecraft/src","1"
"func_432_c","func_432_c","c","()V","()V","WorldGenBigTree","fn","net/minecraft/src","1"
"func_428_d","func_428_d","d","()V","()V","WorldGenBigTree","fn","net/minecraft/src","1"
"func_427_a","func_427_a","a","([I[I)I","([I[I)I","WorldGenBigTree","fn","net/minecraft/src","1"
"func_422_e","func_422_e","e","()Z","()Z","WorldGenBigTree","fn","net/minecraft/src","1"
"func_20177_a","addRecipes","a","(LCraftingManager;)V","(Ley;)V","RecipesFood","iw","net/minecraft/src","1"
"func_540_a","getMinecraftServer","a","()LWorldServer;","()Ldp;","PlayerManager","oo","net/minecraft/src","1"
"func_538_a","updatePlayerInstances","b","()V","()V","PlayerManager","oo","net/minecraft/src","1"
"func_537_a","getPlayerInstance","a","(IIZ)LPlayerInstance;","(IIZ)Ly;","PlayerManager","oo","net/minecraft/src","1"
"func_535_a","markBlockNeedsUpdate","a","(III)V","(III)V","PlayerManager","oo","net/minecraft/src","1"
"func_9214_a","addPlayer","a","(LEntityPlayerMP;)V","(Ldl;)V","PlayerManager","oo","net/minecraft/src","1"
"func_9213_b","removePlayer","b","(LEntityPlayerMP;)V","(Ldl;)V","PlayerManager","oo","net/minecraft/src","1"
"func_544_a","func_544_a","a","(IIII)Z","(IIII)Z","PlayerManager","oo","net/minecraft/src","1"
"func_543_c","func_543_c","c","(LEntityPlayerMP;)V","(Ldl;)V","PlayerManager","oo","net/minecraft/src","1"
"func_542_b","getMaxTrackingDistance","c","()I","()I","PlayerManager","oo","net/minecraft/src","1"
"func_539_b","getPlayerInstances","a","(LPlayerManager;)LPlayerHash;","(Loo;)Ldx;","PlayerManager","oo","net/minecraft/src","1"
"func_533_c","getPlayerInstancesToUpdate","b","(LPlayerManager;)Ljava/util/List;","(Loo;)Ljava/util/List;","PlayerManager","oo","net/minecraft/src","1"
"func_4046_a","isCourseTraversable","a","(DDDD)Z","(DDDD)Z","EntityGhast","aw","net/minecraft/src","1"
"func_177_a","setArrowHeading","a","(DDDFF)V","(DDDFF)V","EntityArrow","lp","net/minecraft/src","1"
"func_22139_a","getSizeDelta","a","()I","()I","RegionFile","jx","net/minecraft/src","1"
"func_22141_a","debug","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","RegionFile","jx","net/minecraft/src","1"
"func_22134_b","debugln","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","RegionFile","jx","net/minecraft/src","1"
"func_22129_a","debug","a","(Ljava/lang/String;IILjava/lang/String;)V","(Ljava/lang/String;IILjava/lang/String;)V","RegionFile","jx","net/minecraft/src","1"
"func_22127_a","debug","a","(Ljava/lang/String;IIILjava/lang/String;)V","(Ljava/lang/String;IIILjava/lang/String;)V","RegionFile","jx","net/minecraft/src","1"
"func_22131_b","debugln","b","(Ljava/lang/String;IILjava/lang/String;)V","(Ljava/lang/String;IILjava/lang/String;)V","RegionFile","jx","net/minecraft/src","1"
"func_22140_a","getChunkDataInputStream","a","(II)Ljava/io/DataInputStream;","(II)Ljava/io/DataInputStream;","RegionFile","jx","net/minecraft/src","1"
"func_22135_b","getChunkDataOutputStream","b","(II)Ljava/io/DataOutputStream;","(II)Ljava/io/DataOutputStream;","RegionFile","jx","net/minecraft/src","1"
"func_22133_a","write","a","(II[BI)V","(II[BI)V","RegionFile","jx","net/minecraft/src","1"
"func_22130_a","write","a","(I[BI)V","(I[BI)V","RegionFile","jx","net/minecraft/src","1"
"func_22136_d","outOfBounds","d","(II)Z","(II)Z","RegionFile","jx","net/minecraft/src","1"
"func_22137_e","getOffset","e","(II)I","(II)I","RegionFile","jx","net/minecraft/src","1"
"func_22132_c","isChunkSaved","c","(II)Z","(II)Z","RegionFile","jx","net/minecraft/src","1"
"func_22128_a","setOffset","a","(III)V","(III)V","RegionFile","jx","net/minecraft/src","1"
"func_22138_b","setChunkTimestamp","b","(III)V","(III)V","RegionFile","jx","net/minecraft/src","1"
"func_22126_b","close","b","()V","()V","RegionFile","jx","net/minecraft/src","1"
"func_280_a","checkForBurnout","a","(LWorld;IIIZ)Z","(Ldj;IIIZ)Z","BlockRedstoneTorch","by","net/minecraft/src","1"
"func_30003_g","func_30003_g","g","(LWorld;III)Z","(Ldj;III)Z","BlockRedstoneTorch","by","net/minecraft/src","1"
"func_22026_g","getOrientation","g","(LWorld;III)I","(Ldj;III)I","BlockButton","iz","net/minecraft/src","1"
"func_322_g","func_322_g","h","(LWorld;III)Z","(Ldj;III)Z","BlockButton","iz","net/minecraft/src","1"
"func_22017_f","setBounds","o","()V","()V","BlockBed","nj","net/minecraft/src","1"
"func_22019_c","func_22019_c","c","(I)I","(I)I","BlockBed","nj","net/minecraft/src","1"
"func_22020_d","func_22020_d","d","(I)Z","(I)Z","BlockBed","nj","net/minecraft/src","1"
"func_22018_f","func_22018_f","e","(I)Z","(I)Z","BlockBed","nj","net/minecraft/src","1"
"func_22022_a","func_22022_a","a","(LWorld;IIIZ)V","(Ldj;IIIZ)V","BlockBed","nj","net/minecraft/src","1"
"func_22021_g","func_22021_g","f","(LWorld;IIII)LChunkCoordinates;","(Ldj;IIII)Lay;","BlockBed","nj","net/minecraft/src","1"
"func_643_a","generateNoise","a","(DDD)D","(DDD)D","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"func_645_b","lerp","b","(DDD)D","(DDD)D","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"func_4102_a","func_4102_a","a","(IDD)D","(IDD)D","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"func_644_a","grad","a","(IDDD)D","(IDDD)D","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"func_642_a","func_642_a","a","(DD)D","(DD)D","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"func_646_a","func_646_a","a","([DDDDIIIDDDD)V","([DDDDIIIDDDD)V","NoiseGeneratorPerlin","ab","net/minecraft/src","1"
"func_25136_a","translateToLocal","a","(Ljava/lang/String;)Ljava/lang/String;","(Ljava/lang/String;)Ljava/lang/String;","StatCollector","ch","net/minecraft/src","1"
"func_25135_a","translateToLocalFormatted","a","(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;","(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;","StatCollector","ch","net/minecraft/src","1"
"func_22123_a","func_22123_a","a","(Ljava/io/File;II)LRegionFile;","(Ljava/io/File;II)Ljx;","RegionFileCache","kq","net/minecraft/src","1"
"func_22122_a","func_22122_a","a","()V","()V","RegionFileCache","kq","net/minecraft/src","1"
"func_22121_b","func_22121_b","b","(Ljava/io/File;II)I","(Ljava/io/File;II)I","RegionFileCache","kq","net/minecraft/src","1"
"func_22124_c","func_22124_c","c","(Ljava/io/File;II)Ljava/io/DataInputStream;","(Ljava/io/File;II)Ljava/io/DataInputStream;","RegionFileCache","kq","net/minecraft/src","1"
"func_22120_d","func_22120_d","d","(Ljava/io/File;II)Ljava/io/DataOutputStream;","(Ljava/io/File;II)Ljava/io/DataOutputStream;","RegionFileCache","kq","net/minecraft/src","1"
"func_31041_g","updatePistonState","g","(LWorld;III)V","(Ldj;III)V","BlockPistonBase","gi","net/minecraft/src","1"
"func_31039_f","isPowered","f","(LWorld;IIII)Z","(Ldj;IIII)Z","BlockPistonBase","gi","net/minecraft/src","1"
"func_31042_c","getOrientation","c","(I)I","(I)I","BlockPistonBase","gi","net/minecraft/src","1"
"func_31035_d","isExtended","d","(I)Z","(I)Z","BlockPistonBase","gi","net/minecraft/src","1"
"func_31037_c","determineOrientation","c","(LWorld;IIILEntityPlayer;)I","(Ldj;IIILem;)I","BlockPistonBase","gi","net/minecraft/src","1"
"func_31040_a","canPushBlock","a","(ILWorld;IIIZ)Z","(ILdj;IIIZ)Z","BlockPistonBase","gi","net/minecraft/src","1"
"func_31036_h","canExtend","h","(LWorld;IIII)Z","(Ldj;IIII)Z","BlockPistonBase","gi","net/minecraft/src","1"
"func_31038_i","tryExtend","i","(LWorld;IIII)Z","(Ldj;IIII)Z","BlockPistonBase","gi","net/minecraft/src","1"
"func_20151_a","getInstance","a","()LCraftingManager;","()Ley;","CraftingManager","ey","net/minecraft/src","1"
"func_20153_a","addRecipe","a","(LItemStack;[Ljava/lang/Object;)V","(Lfy;[Ljava/lang/Object;)V","CraftingManager","ey","net/minecraft/src","1"
"func_21146_b","addShapelessRecipe","b","(LItemStack;[Ljava/lang/Object;)V","(Lfy;[Ljava/lang/Object;)V","CraftingManager","ey","net/minecraft/src","1"
"func_21147_a","findMatchingRecipe","a","(LInventoryCrafting;)LItemStack;","(Lhz;)Lfy;","CraftingManager","ey","net/minecraft/src","1"
"func_25126_b","getRecipeList","b","()Ljava/util/List;","()Ljava/util/List;","CraftingManager","ey","net/minecraft/src","1"
"func_21162_a","smelting","a","()LFurnaceRecipes;","()Lde;","FurnaceRecipes","de","net/minecraft/src","1"
"func_21160_a","addSmelting","a","(ILItemStack;)V","(ILfy;)V","FurnaceRecipes","de","net/minecraft/src","1"
"func_21161_a","getSmeltingResult","a","(I)LItemStack;","(I)Lfy;","FurnaceRecipes","de","net/minecraft/src","1"
"func_25127_b","getSmeltingList","b","()Ljava/util/Map;","()Ljava/util/Map;","FurnaceRecipes","de","net/minecraft/src","1"
"func_611_a","trackEntity","a","(LEntity;)V","(Llq;)V","EntityTracker","nl","net/minecraft/src","1"
"func_6187_a","trackEntity","a","(LEntity;II)V","(Llq;II)V","EntityTracker","nl","net/minecraft/src","1"
"func_6186_a","trackEntity","a","(LEntity;IIZ)V","(Llq;IIZ)V","EntityTracker","nl","net/minecraft/src","1"
"func_610_b","untrackEntity","b","(LEntity;)V","(Llq;)V","EntityTracker","nl","net/minecraft/src","1"
"func_607_a","updateTrackedEntities","a","()V","()V","EntityTracker","nl","net/minecraft/src","1"
"func_12021_a","sendPacketToTrackedPlayers","a","(LEntity;LPacket;)V","(Llq;Lgt;)V","EntityTracker","nl","net/minecraft/src","1"
"func_609_a","sendPacketToTrackedPlayersAndTrackedEntity","b","(LEntity;LPacket;)V","(Llq;Lgt;)V","EntityTracker","nl","net/minecraft/src","1"
"func_9238_a","removeTrackedPlayerSymmetric","a","(LEntityPlayerMP;)V","(Ldl;)V","EntityTracker","nl","net/minecraft/src","1"
"values","values","values","()[LEnumMovingObjectType;","()[Lgd;","EnumMovingObjectType","gd","net/minecraft/src","1"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumMovingObjectType;","(Ljava/lang/String;)Lgd;","EnumMovingObjectType","gd","net/minecraft/src","1"
"format","format","format","(Ljava/util/logging/LogRecord;)Ljava/lang/String;","(Ljava/util/logging/LogRecord;)Ljava/lang/String;","ConsoleLogFormatter","oh","net/minecraft/src","1"
"func_4107_a","func_4107_a","a","(LWorld;)V","(Ldj;)V","MetadataChunkBlock","lv","net/minecraft/src","1"
"func_692_a","func_692_a","a","(IIIIII)Z","(IIIIII)Z","MetadataChunkBlock","lv","net/minecraft/src","1"
"func_20057_k","func_20057_k","o","()V","()V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_21073_a","getEquipmentInSlot","c_","(I)LItemStack;","(I)Lfy;","EntityPlayerMP","dl","net/minecraft/src","1"
"func_22070_a","onUpdateEntity","a","(Z)V","(Z)V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_20063_a","getTileEntityInfo","a","(LTileEntity;)V","(Ljh;)V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_22068_s","func_22068_s","x","()V","()V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_9153_b","handleFalling","b","(DZ)V","(DZ)V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_20060_R","getNextWidowId","ai","()V","()V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_28017_a","func_28017_a","a","(LContainer;)V","(Lcl;)V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_20058_J","updateHeldItem","z","()V","()V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_20059_K","closeCraftingGui","A","()V","()V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_22069_a","setMovementType","a","(FFZZFF)V","(FFZZFF)V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_30002_A","func_30002_A","B","()V","()V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_30001_B","func_30001_B","C","()V","()V","EntityPlayerMP","dl","net/minecraft/src","1"
"func_21033_c","func_21033_c","c","(I)I","(I)I","BlockCloth","cq","net/minecraft/src","1"
"func_21034_d","func_21034_d","d","(I)I","(I)I","BlockCloth","cq","net/minecraft/src","1"
"func_20115_a","addRecipes","a","(LCraftingManager;)V","(Ley;)V","RecipesCrafting","gp","net/minecraft/src","1"
"func_21075_a","changePitch","a","()V","()V","TileEntityNote","mf","net/minecraft/src","1"
"func_21074_a","triggerNote","a","(LWorld;III)V","(Ldj;III)V","TileEntityNote","mf","net/minecraft/src","1"
"func_21139_a","func_21139_a","a","(LInventoryCrafting;IIZ)Z","(Lhz;IIZ)Z","ShapedRecipes","ft","net/minecraft/src","1"
"values","values","values","()[LEnumStatus;","()[Lbw;","EnumStatus","bw","net/minecraft/src","1"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumStatus;","(Ljava/lang/String;)Lbw;","EnumStatus","bw","net/minecraft/src","1"
"func_282_g","isCropsNearby","g","(LWorld;III)Z","(Ldj;III)Z","BlockFarmland","no","net/minecraft/src","1"
"func_283_h","isWaterNearby","h","(LWorld;III)Z","(Ldj;III)Z","BlockFarmland","no","net/minecraft/src","1"
"func_21165_a","addRecipes","a","(LCraftingManager;)V","(Ley;)V","RecipesDyes","ih","net/minecraft/src","1"
"close","close","close","()V","()V","GuiLogOutputHandler","ci","net/minecraft/src","1"
"flush","flush","flush","()V","()V","GuiLogOutputHandler","ci","net/minecraft/src","1"
"publish","publish","publish","(Ljava/util/logging/LogRecord;)V","(Ljava/util/logging/LogRecord;)V","GuiLogOutputHandler","ci","net/minecraft/src","1"
"func_4077_a","getWorldChunkManager","a","()LWorldChunkManager;","()Lph;","World","dj","net/minecraft/src","1"
"func_22086_b","createChunkProvider","b","()LIChunkProvider;","()Lbl;","World","dj","net/minecraft/src","1"
"func_25072_c","generateSpawnPoint","c","()V","()V","World","dj","net/minecraft/src","1"
"func_528_f","getFirstUncoveredBlock","a","(II)I","(II)I","World","dj","net/minecraft/src","1"
"func_485_a","saveWorld","a","(ZLIProgressUpdate;)V","(ZLpj;)V","World","dj","net/minecraft/src","1"
"func_478_h","saveLevel","w","()V","()V","World","dj","net/minecraft/src","1"
"func_20111_e","isAirBlock","f","(III)Z","(III)Z","World","dj","net/minecraft/src","1"
"func_530_e","blockExists","g","(III)Z","(III)Z","World","dj","net/minecraft/src","1"
"func_21118_a","doChunksNearChunkExist","a","(IIII)Z","(IIII)Z","World","dj","net/minecraft/src","1"
"func_466_a","checkChunksExist","a","(IIIIII)Z","(IIIIII)Z","World","dj","net/minecraft/src","1"
"func_447_g","chunkExists","g","(II)Z","(II)Z","World","dj","net/minecraft/src","1"
"func_492_a","getChunkFromBlockCoords","b","(II)LChunk;","(II)Lhi;","World","dj","net/minecraft/src","1"
"func_525_b","getChunkFromChunkCoords","c","(II)LChunk;","(II)Lhi;","World","dj","net/minecraft/src","1"
"func_470_a","setBlockAndMetadata","a","(IIIII)Z","(IIIII)Z","World","dj","net/minecraft/src","1"
"func_462_a","setBlock","b","(IIII)Z","(IIII)Z","World","dj","net/minecraft/src","1"
"func_511_b","setBlockMetadataWithNotify","c","(IIII)V","(IIII)V","World","dj","net/minecraft/src","1"
"func_463_c","setBlockMetadata","d","(IIII)Z","(IIII)Z","World","dj","net/minecraft/src","1"
"func_508_d","setBlockWithNotify","e","(IIII)Z","(IIII)Z","World","dj","net/minecraft/src","1"
"func_507_b","setBlockAndMetadataWithNotify","b","(IIIII)Z","(IIIII)Z","World","dj","net/minecraft/src","1"
